ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt,telecom
20220831T061113,2600,5,10,9(0x9),-83,50,-15,0,-14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4303541,377471970,1273523414,328710,74987,LGU
20220831T061115,2600,5,10,9(0x9),-83,50,-15,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4305538,377472729,1273524022,328760,75039,LGU
20220831T061117,2600,5,10,9(0x9),-83,50,-15,0,-3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4307536,377473490,1273524618,328760,75031,LGU
20220831T061119,2600,5,10,9(0x9),-83,50,-15,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4309533,377474242,1273525230,328660,74932,LGU
20220831T061122,2600,5,10,9(0x9),-83,50,-15,0,-16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4312531,377475275,1273526055,328570,74849,LGU
20220831T061124,2600,5,10,9(0x9),-83,50,-15,0,-14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4314528,377475709,1273526181,328610,74885,LGU
20220831T061126,2600,5,10,9(0x9),-83,50,-15,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4316528,377476033,1273525652,328790,75066,LGU
20220831T061128,2600,5,10,9(0x9),-83,50,-15,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4318525,377476405,1273524708,328730,75008,LGU
20220831T061130,2600,5,10,9(0x9),-83,50,-15,0,-14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4320523,377476816,1273523688,328700,74977,LGU
20220831T061132,2600,5,10,9(0x9),-83,50,-15,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4322521,377477232,1273522672,328640,74919,LGU
20220831T061134,2600,5,10,9(0x9),-83,50,-10,0,-8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4324518,377477642,1273521679,328680,74956,LGU
20220831T061137,2600,5,10,9(0x9),-83,50,-10,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4327516,377478258,1273520161,328660,74936,LGU
20220831T061139,2600,5,10,9(0x9),-83,50,-10,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4329513,377478666,1273519151,328680,74953,LGU
20220831T061141,2600,5,10,9(0x9),-83,50,-10,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4331513,377479076,1273518138,328660,74934,LGU
20220831T061143,2600,5,10,9(0x9),-83,57,-10,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4333510,377479488,1273517133,328650,74922,LGU
20220831T061145,2600,5,10,9(0x9),-83,57,-10,0,-8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4335508,377479901,1273516126,328670,74947,LGU
20220831T061147,2600,5,10,9(0x9),-83,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4337506,377480315,1273515117,328650,74921,LGU
20220831T061149,2600,5,10,9(0x9),-83,57,-10,0,-1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4339503,377480728,1273514107,328690,74968,LGU
20220831T061151,2600,5,10,9(0x9),-83,57,-10,0,-3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4341503,377481134,1273513100,328700,74971,LGU
20220831T061154,2600,5,10,9(0x9),-83,57,-10,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4344500,377481757,1273511585,328740,75010,LGU
20220831T061156,2600,5,10,9(0x9),-83,57,-10,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4346831,377482232,1273510402,328690,74963,LGU
20220831T061158,2600,5,10,9(0x9),-83,57,-10,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4349160,377482717,1273509233,328660,74931,LGU
20220831T061200,2600,5,10,9(0x9),-83,57,-10,0,-11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4350825,377483051,1273508400,328690,74969,LGU
20220831T061202,2600,5,10,9(0x9),-83,57,-10,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4352823,377483413,1273507518,328630,74908,LGU
20220831T061204,2600,5,10,9(0x9),-83,57,-10,0,-7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4354821,377483485,1273506972,328570,74841,LGU
20220831T061206,2600,5,10,9(0x9),-83,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4356821,377483056,1273506655,328480,74756,LGU
20220831T061208,2600,5,10,9(0x9),-83,57,-10,0,-3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4358818,377482266,1273506289,328640,74911,LGU
20220831T061219,2600,5,10,9(0x9),-83,57,-10,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4369806,377477658,1273504103,328460,74735,LGU
20220831T061221,2600,5,10,9(0x9),-83,57,-10,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4372138,377476651,1273503637,328520,74795,LGU
20220831T061223,2600,5,10,9(0x9),-83,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4374136,377475811,1273503231,328720,74993,LGU
20220831T061226,2600,5,10,9(0x9),-90,57,-10,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4376800,377474697,1273502711,328640,74915,LGU
20220831T061228,2600,5,10,9(0x9),-90,57,-10,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4378798,377473860,1273502313,328570,74844,LGU
20220831T061230,2600,5,10,9(0x9),-90,57,-10,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4380796,377473018,1273501915,328550,74820,LGU
20220831T061232,2600,5,10,9(0x9),-90,57,-10,0,-3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4382793,377472179,1273501515,328640,74913,LGU
20220831T061234,2600,5,10,9(0x9),-90,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4384791,377471337,1273501120,328630,74906,LGU
20220831T061236,2600,5,10,9(0x9),-90,57,-10,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4386791,377470501,1273500720,328630,74906,LGU
20220831T061238,2600,5,10,9(0x9),-90,57,-10,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4388788,377469660,1273500327,328660,74939,LGU
20220831T061240,2600,5,10,9(0x9),-90,57,-10,0,-9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4390785,377468811,1273499933,328680,74954,LGU
20220831T061243,2600,5,10,9(0x9),-90,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4394116,377467419,1273499262,328640,74911,LGU
20220831T061245,2600,5,10,9(0x9),-90,57,-10,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4396113,377466575,1273498868,328640,74919,LGU
20220831T061247,2600,5,10,9(0x9),-90,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4398113,377465733,1273498479,328630,74909,LGU
20220831T061249,2600,5,10,9(0x9),-90,57,-10,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4400110,377465068,1273498167,328590,74861,LGU
20220831T061251,2600,5,10,9(0x9),-85,57,-10,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4402108,377464602,1273498296,328560,74836,LGU
20220831T061253,2600,5,10,9(0x9),-85,57,-10,0,-7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4404106,377464255,1273498967,328740,75017,LGU
20220831T061255,2600,5,10,9(0x9),-85,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4406103,377463832,1273499958,328830,75109,LGU
20220831T061257,2600,5,10,9(0x9),-85,57,-10,0,-9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4408103,377463387,1273500963,328780,75051,LGU
20220831T061300,2600,5,10,9(0x9),-85,57,-10,0,-11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4410766,377462805,1273502279,328640,74918,LGU
20220831T061302,2600,5,10,9(0x9),-85,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4412763,377462371,1273503269,328630,74905,LGU
20220831T061304,2600,5,10,149(0x95),-85,57,-10,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4414763,377461939,1273504257,328650,74927,LGU
20220831T061308,2600,5,10,149(0x95),-79,57,-10,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4419284,377460944,1273506500,328590,74868,LGU
20220831T061310,2600,5,10,149(0x95),-79,57,-10,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4420613,377460648,1273507165,328670,74942,LGU
20220831T061312,2600,5,10,149(0x95),-79,57,-10,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4423285,377460068,1273508478,328560,74830,LGU
20220831T061315,2600,5,10,149(0x95),-79,49,-10,0,14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4425941,377459485,1273509807,328560,74834,LGU
20220831T061319,2600,5,10,149(0x95),-79,58,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4429936,377458773,1273511425,328610,74888,LGU
20220831T061323,2600,5,10,149(0x95),-84,58,-10,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4433933,377458649,1273511693,328480,74752,LGU
20220831T061327,2600,5,10,149(0x95),-84,58,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4438263,377458655,1273511685,328550,74820,LGU
20220831T061329,2600,5,10,149(0x95),-84,58,-10,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4440260,377458655,1273511680,328510,74788,LGU
20220831T061332,2600,5,10,149(0x95),-84,58,-10,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4442591,377458652,1273511687,328500,74776,LGU
20220831T061334,2600,5,10,149(0x95),-84,58,-15,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4444588,377458651,1273511692,328500,74774,LGU
20220831T061336,2600,5,10,149(0x95),-84,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4446588,377458649,1273511688,328510,74780,LGU
20220831T061338,2600,5,10,149(0x95),-84,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4448585,377458648,1273511688,328530,74803,LGU
20220831T061340,2600,5,10,149(0x95),-84,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4450584,377458644,1273511685,328520,74790,LGU
20220831T061342,2600,5,10,149(0x95),-84,58,-15,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4452584,377458650,1273511690,328530,74800,LGU
20220831T061344,2600,5,10,149(0x95),-84,58,-15,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4454585,377458654,1273511686,328550,74823,LGU
20220831T061346,2600,5,10,149(0x95),-84,58,-15,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4456585,377458656,1273511686,330720,76996,LGU
20220831T061349,2600,5,10,149(0x95),-84,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4459573,377458653,1273511681,338110,84388,LGU
20220831T061351,2600,5,10,149(0x95),-84,58,-15,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4461573,377458655,1273511677,343140,89412,LGU
20220831T061353,2600,5,10,149(0x95),-84,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4463573,377458654,1273511676,348160,94436,LGU
20220831T061355,2600,5,10,67(0x43),-84,58,-15,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4465573,377458657,1273511674,353140,99416,LGU
20220831T061357,2600,5,10,149(0x95),-84,58,-15,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4467571,377458655,1273511681,358130,104407,LGU
20220831T061359,2600,5,10,149(0x95),-89,58,-15,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4469563,377458656,1273511679,362010,108281,LGU
20220831T061401,2600,5,10,9(0x9),-89,58,-15,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4471563,377458653,1273511676,363680,109953,LGU
20220831T061404,2600,5,10,9(0x9),-89,58,-15,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4474558,377458659,1273511676,363600,109870,LGU
20220831T061406,2600,5,10,9(0x9),-89,58,-15,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4476556,377458657,1273511681,363620,109896,LGU
20220831T061408,2600,5,10,9(0x9),-89,58,-15,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4478556,377458658,1273511679,363640,109912,LGU
20220831T061410,2600,5,10,9(0x9),-89,58,-15,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4480553,377458656,1273511676,363670,109947,LGU
20220831T061412,2600,5,10,9(0x9),-89,58,-15,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4482550,377458654,1273511679,363610,109884,LGU
20220831T061414,2600,5,10,9(0x9),-89,58,-15,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4484548,377458654,1273511678,363710,109987,LGU
20220831T061416,2600,5,10,9(0x9),-89,58,-15,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4486546,377458657,1273511676,363690,109960,LGU
20220831T061418,2600,5,10,9(0x9),-89,58,-15,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4488545,377458662,1273511674,363640,109918,LGU
20220831T061427,2600,5,10,149(0x95),-89,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4498063,377458542,1273512000,363590,109860,LGU
20220831T061429,2600,5,10,9(0x9),-89,58,-15,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4500060,377458409,1273512450,363710,109985,LGU
20220831T061431,2600,5,10,9(0x9),-89,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4502058,377458609,1273512804,363840,110114,LGU
20220831T061433,2600,5,10,9(0x9),-89,58,-15,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4504056,377459171,1273513255,363740,110011,LGU
20220831T061435,2600,5,10,9(0x9),-84,58,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4506053,377459929,1273513838,363510,109782,LGU
20220831T061438,2600,5,10,9(0x9),-84,58,-15,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4508718,377460948,1273514656,363570,109840,LGU
20220831T061440,2600,5,10,9(0x9),-84,58,-15,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4510716,377461715,1273515253,363640,109919,LGU
20220831T061442,2600,5,10,9(0x9),-84,58,-15,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4512713,377462473,1273515859,363700,109971,LGU
20220831T061444,2600,5,10,9(0x9),-84,52,-15,0,-3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4514713,377463230,1273516473,363580,109858,LGU
20220831T061446,2600,5,10,9(0x9),-84,52,-15,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4516710,377463992,1273517072,363610,109885,LGU
20220831T061448,2600,5,10,9(0x9),-84,52,-15,0,-8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4518708,377464752,1273517680,363690,109962,LGU
20220831T061450,2600,5,10,9(0x9),-84,52,-15,0,-12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4520706,377465508,1273518279,363750,110028,LGU
20220831T061453,2600,5,10,9(0x9),-84,52,-15,0,-8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4524036,377466772,1273519286,363710,109982,LGU
20220831T061455,2600,5,10,9(0x9),-84,52,-15,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4526033,377467531,1273519890,363660,109932,LGU
20220831T061457,2600,5,10,9(0x9),-84,52,-15,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4528031,377468300,1273520495,363720,109997,LGU
20220831T061459,2600,5,10,9(0x9),-84,52,-15,0,-7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4530031,377469055,1273521103,363760,110038,LGU
20220831T061501,2600,5,10,9(0x9),-84,52,-15,0,-8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4532028,377469812,1273521705,363690,109960,LGU
20220831T061503,2600,5,10,9(0x9),-84,52,-15,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4534025,377470570,1273522314,363670,109947,LGU
20220831T061505,2600,5,10,9(0x9),-84,52,-15,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4536023,377471334,1273522905,363630,109909,LGU
20220831T061507,2600,5,10,9(0x9),-84,52,-15,0,-10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4538021,377472089,1273523511,363620,109899,LGU
20220831T061510,2600,5,10,9(0x9),-84,52,-15,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4541018,377473231,1273524427,363590,109866,LGU
20220831T061512,2600,5,10,9(0x9),-84,52,-15,0,-15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4542684,377473860,1273524925,363550,109820,LGU
20220831T061514,2600,5,10,9(0x9),-84,52,-15,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4544684,377474628,1273525530,363650,109923,LGU
20220831T061516,2600,5,10,9(0x9),-84,52,-15,0,-10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4546679,377475267,1273526049,363620,109896,LGU
20220831T061518,2600,5,10,9(0x9),-84,52,-15,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4548684,377475726,1273526175,363700,109971,LGU
20220831T061520,2600,5,10,9(0x9),-84,52,-15,0,-16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4550675,377476038,1273525663,363970,110240,LGU
20220831T061522,2600,5,10,9(0x9),-84,58,-15,0,-13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4552673,377476398,1273524708,363810,110083,LGU
20220831T061524,2600,5,10,9(0x9),-84,58,-15,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4554671,377476812,1273523696,363710,109984,LGU
20220831T061527,2600,5,10,9(0x9),-84,58,-15,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4558336,377477574,1273521840,363660,109939,LGU
20220831T061529,2600,5,10,9(0x9),-84,58,-15,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4560333,377477982,1273520836,363630,109903,LGU
20220831T061531,2600,5,10,9(0x9),-84,58,-15,0,-9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4562331,377478391,1273519829,363710,109987,LGU
20220831T061533,2600,5,10,9(0x9),-84,52,-15,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4564328,377478799,1273518811,363640,109910,LGU
20220831T061535,2600,5,10,9(0x9),-84,52,-15,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4566328,377479219,1273517811,363680,109953,LGU
20220831T061537,2600,5,10,9(0x9),-84,52,-15,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4568325,377479629,1273516804,363680,109950,LGU
20220831T061539,2600,5,10,67(0x43),-84,52,-15,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4570323,377480033,1273515792,363670,109946,LGU
20220831T061542,2600,5,10,9(0x9),-84,52,-15,0,-10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4572653,377480522,1273514614,363630,109905,LGU
20220831T061546,2600,5,10,9(0x9),-84,63,-15,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4576433,377481294,1273512710,363670,109948,LGU
20220831T061548,2600,5,10,9(0x9),-84,54,-15,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4578619,377481748,1273511604,363670,109942,LGU
20220831T061550,2600,5,10,9(0x9),-84,54,-15,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4581285,377482298,1273510259,363670,109940,LGU
20220831T061552,2600,5,10,9(0x9),-84,54,-15,0,-7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4582616,377482569,1273509589,363660,109932,LGU
20220831T061554,2600,5,10,9(0x9),-84,54,-15,0,-2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4585285,377483118,1273508238,363700,109973,LGU
20220831T061556,2600,5,10,9(0x9),-84,54,-15,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4586613,377483361,1273507652,363670,109948,LGU
20220831T061601,2600,5,10,9(0x9),-84,54,-15,0,-7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4591941,377482712,1273506482,363450,109720,LGU
20220831T061605,2600,5,10,9(0x9),-84,54,-15,0,-3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4595603,377481159,1273505765,363710,109989,LGU
20220831T061607,2600,5,10,9(0x9),-84,54,-15,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4597600,377480318,1273505360,363740,110013,LGU
20220831T061609,2600,5,10,9(0x9),-84,54,-15,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4599598,377479481,1273504965,363710,109989,LGU
20220831T061611,2600,5,10,9(0x9),-84,54,-10,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4601596,377478644,1273504571,363710,109980,LGU
20220831T061614,2600,5,10,9(0x9),-84,54,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4604593,377477383,1273503976,363690,109968,LGU
20220831T061616,2600,5,10,9(0x9),-84,54,-10,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4606591,377476541,1273503574,363660,109933,LGU
20220831T061618,2600,5,10,9(0x9),-84,54,-10,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4608591,377475696,1273503183,363610,109889,LGU
20220831T061620,2600,5,10,9(0x9),-89,63,-10,0,-9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4610588,377474855,1273502788,363620,109893,LGU
20220831T061622,2600,5,10,9(0x9),-89,63,-10,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4612585,377474015,1273502389,363650,109929,LGU
20220831T061624,2600,5,10,9(0x9),-89,63,-10,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4614584,377473180,1273501992,363660,109934,LGU
20220831T061626,2600,5,10,9(0x9),-89,63,-10,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4616584,377472339,1273501588,363670,109942,LGU
20220831T061635,2600,5,10,9(0x9),-89,63,-10,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4625906,377468415,1273499737,363640,109919,LGU
20220831T061637,2600,5,10,9(0x9),-89,63,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4627903,377467576,1273499337,363670,109945,LGU
20220831T061639,2600,5,10,9(0x9),-89,63,-10,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4629903,377466734,1273498943,363690,109963,LGU
20220831T061641,2600,5,10,9(0x9),-89,63,-10,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4631900,377465892,1273498549,363720,109990,LGU
20220831T061643,2600,5,10,9(0x9),-89,63,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4634231,377465080,1273498173,363660,109930,LGU
20220831T061646,2600,5,10,9(0x9),-89,63,-10,0,-3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4636563,377464547,1273498365,363610,109887,LGU
20220831T061648,2600,5,10,9(0x9),-89,57,-10,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4638560,377464201,1273499092,363790,110061,LGU
20220831T061650,2600,5,10,9(0x9),-89,57,-10,0,-2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4640558,377463765,1273500091,363940,110213,LGU
20220831T061652,2600,5,10,9(0x9),-89,57,-10,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4642556,377463329,1273501098,363780,110055,LGU
20220831T061654,2600,5,10,9(0x9),-89,68,-10,0,-7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4644888,377462831,1273502245,363680,109954,LGU
20220831T061656,2600,5,10,9(0x9),-89,57,-15,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4646553,377462451,1273503074,363610,109889,LGU
20220831T061658,2600,5,10,149(0x95),-89,57,-15,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4648550,377462020,1273504059,363630,109900,LGU
20220831T061700,2600,5,10,149(0x95),-89,57,-15,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,4650548,377461581,1273505049,363630,109906,LGU
